month,crop_category,crop_name,system_type,avg_temp_c,humidity_pct,water_temp_c,vpd_kpa,ph_level,ec_level,dissolved_oxygen,dli_mol_m2_day,is_recommended,risk_factor
Jul,Hydroponic,Mint,NFT,33.309182454577574,75.32942180756402,28.520736234867883,1.0879642187771024,6.238481485863448,1.2659055292541135,4.077694950678065,12.1,0,Root Rot Risk
Dec,Hydroponic,Basil (Hydro),NFT,16.950962715112837,52.873849250469334,20.526978128014377,0.9661839126792369,5.403277758823009,0.6303122038594889,6.616757607267816,5.2,0,Nutrient Lockout
Sep,Hydroponic,Lettuce,DWC,33.88211742053717,82.06196925193473,29.555616079963883,0.6636356082672632,6.952503069033934,1.5946230027319692,3.962002243128622,8.9,0,Root Rot Risk
Apr,Hydroponic,Celery,NFT,43.5,22.0,38.5,6.91,6.7,2.4,2.0,23.5,0,Root Rot Risk
Jun,Hydroponic,Pak Choi,NFT,38.27212809406157,27.689800144163936,32.25711242898852,4.86515850946311,5.545108073465452,1.1869895151637968,2.4819429990822774,24.3,0,Root Rot Risk
Aug,Hydroponic,Lettuce,DWC,29.5,92.5,32.5,0.31,5.8,1.2,2.6,14.7,0,Root Rot Risk
Oct,Hydroponic,Cherry Tomato,NFT,29.306532200444945,47.89152900798058,32.620962040181524,2.024351192322403,7.249170303394337,1.0329798758512634,2.510398439319188,19.7,0,Root Rot Risk
May,Microgreen,Radish,Tray,37.05290132468943,28.083240893471135,31.242407068940004,4.309394383295333,7.497060605290469,2.241868375162783,3.0756731522211678,21.9,0,Root Rot Risk
Apr,Hydroponic,Bell Pepper,NFT,46.82116628112133,27.149592433290476,41.75491326204334,7.859657180659573,5.220404560248222,1.1656311789063447,1.9529889813083612,19.3,0,Root Rot Risk
Mar,Hydroponic,Basil (Hydro),NFT,24.552029303997195,39.25012597739097,27.928355964918037,1.7924150456458845,6.601484310802841,1.5864126860271364,4.170083030247095,19.1,0,Root Rot Risk
Mar,Microgreen,Kohlrabi,Tray,22.347048629209908,32.136970811655935,25.772512332048198,1.8046672037157192,6.526647283462976,2.0388963719541633,4.778285688388669,14.9,1,Optimal
Jun,Microgreen,Basil (MG),Tray,39.63835731711929,18.990658399021264,34.52930840988985,5.646137481539696,7.357931177418309,2.0907475137581994,1.9931371570359044,21.7,0,Root Rot Risk
Jun,Hydroponic,Celery,NFT,45.17902417543616,15.830392188061376,40.72702642124393,8.2425770590688,5.434095607099062,1.61001352201785,1.8787839639932706,19.3,0,Root Rot Risk
Oct,Hydroponic,Bell Pepper,NFT,25.507802082899538,32.34127635937993,28.450231545381307,2.318062524769275,7.191955725387926,1.9957508357752207,3.997716862374968,17.9,0,Root Rot Risk
May,Microgreen,Sunflower,Tray,44.232618832645805,20.748136863780463,39.53115014817037,7.504728979587454,7.149651026541062,1.1807050899913234,1.8013046607803413,23.6,0,Root Rot Risk
Jan,Hydroponic,Cucumber,DWC,8.077220175510417,51.07055964075293,10.802431495682061,0.6048433942177077,5.888145532736487,1.0919358942436874,9.99076233316174,5.1,1,Optimal
Oct,Hydroponic,Basil (Hydro),DWC,27.916561696047133,28.797695748802216,31.397434889911302,2.8177567365186165,6.1961799280223,0.47201745700184145,2.9287892194417595,15.8,0,Root Rot Risk
Dec,Microgreen,Amaranth,Tray,14.467171474181612,59.970454104073504,17.373180655798187,0.46039476227683307,6.868267157859011,1.0532357323068169,7.720427063569183,5.3,1,Optimal
Dec,Microgreen,Arugula,Tray,7.970221775665443,53.38541896454521,11.98646519798038,0.5984015175012263,6.144535466644922,0.6361165592527755,9.992664640425062,6.0,1,Optimal
Apr,Microgreen,Broccoli,Tray,47.08647490916197,28.392877996972448,42.36742463281756,7.737125448171208,6.730162192081567,2.077146431615785,1.864689650691179,21.6,0,Root Rot Risk
Oct,Microgreen,Arugula,Tray,28.92275849180274,32.83695993302549,32.50270342940581,2.6915329246336697,7.750208198144924,1.3850390483934365,2.758753748924953,17.8,0,Root Rot Risk
Aug,Hydroponic,Cucumber,NFT,32.67749923556802,79.82960680635702,27.99326876026474,0.9311548765295063,5.604845595398782,2.430352753093372,4.424794643564076,13.0,0,Root Rot Risk
Oct,Microgreen,Sunflower,Tray,28.770346572794995,35.04490920081984,32.232726249022846,2.7015157410392585,7.638473890215046,0.979405519339951,2.664110487520505,14.8,0,Root Rot Risk
May,Hydroponic,Kale,DWC,42.23546540425828,22.76610406692381,38.16090103003858,7.0154123397793215,7.490063636350306,0.7248758531720647,1.7892902963876793,24.2,0,Root Rot Risk
Mar,Hydroponic,Lettuce,NFT,23.45691729975147,45.67596230341104,27.025933650090934,1.4822763419177927,5.851283322851518,0.7461063969002656,4.942654339288044,18.0,0,Root Rot Risk
Feb,Hydroponic,Basil (Hydro),DWC,24.840844466691536,35.47508416521723,27.59624656150657,2.0792201844559077,6.873437887708045,1.1809623069627397,4.3490088731165235,16.2,0,Root Rot Risk
Apr,Microgreen,Arugula,Tray,47.731187355316905,25.500768650835862,41.81319890316271,8.045401030490922,6.963674318948836,1.3563212847269759,2.1910416675251674,20.5,0,Root Rot Risk
Dec,Hydroponic,Basil (Hydro),NFT,12.449771490510953,43.00890615263747,15.414238958466358,0.6887858424565063,7.6419534102172095,2.110952057422866,8.753535524973916,11.5,0,Nutrient Lockout
Sep,Hydroponic,Cherry Tomato,NFT,28.360808518738953,73.44711195709642,32.814796492390876,1.158786225237684,7.742261910116514,2.0281661992200135,2.5268276566634684,13.7,0,Root Rot Risk
Jul,Hydroponic,Basil (Hydro),NFT,29.51402447208591,76.06676598161624,31.84725626144252,0.869805012246161,7.055885767006676,2.07752836152841,2.8038708475009826,13.0,0,Root Rot Risk
May,Microgreen,Radish,Tray,37.58596386028088,15.888606234535466,32.86505902422741,5.404742725913011,5.975064210419792,1.5289758052876012,2.5173301141142534,19.8,0,Root Rot Risk
Dec,Microgreen,Pea Shoots,Tray,10.6,46.0,13.6,0.69,6.1,0.6,9.2,8.4,1,Optimal
Jul,Microgreen,Pea Shoots,Tray,28.1,92.7,31.1,0.28,5.3,1.7,3.1,10.3,0,Root Rot Risk
May,Microgreen,Cilantro,Tray,37.428916675350386,28.022417137061883,31.79765370510445,4.525575714378284,6.497624227326467,1.080885115087674,2.8087984894321747,19.5,0,Root Rot Risk
Sep,Microgreen,Radish,Tray,29.829080146274887,90.99029879607174,32.754244143388014,0.33959734077685844,5.585857846463432,0.6735221379339457,2.392532667707182,8.5,0,Root Rot Risk
Mar,Hydroponic,Spinach,DWC,25.2341645876982,32.31772159132337,28.49707359147612,2.1295809211427885,6.498231934209945,1.3343369227008275,4.065470255278832,19.0,0,Root Rot Risk
Dec,Hydroponic,Lettuce,NFT,18.8648614751484,48.544764249200405,21.994464644977686,1.2294993789825275,5.897745355876031,0.8069871885237839,6.379669397566167,11.1,1,Optimal
Sep,Hydroponic,Kale,DWC,29.743215051558966,73.99381257004987,32.15576202414229,1.1204881515013043,7.480135850863369,1.3030522104459261,2.75530086206844,10.5,0,Root Rot Risk
Nov,Microgreen,Cilantro,Tray,10.459057955716359,40.71639202453051,13.818579319828292,0.6229024550032597,5.640853778953325,0.7919482023240006,9.272359885646578,6.8,1,Optimal
Mar,Hydroponic,Lettuce,NFT,30.812634279945,41.64150000240688,26.557001965238086,2.5733736647436602,7.607788439701753,1.2520248846638042,5.079630506581714,18.1,0,Root Rot Risk
Sep,Hydroponic,Strawberry,DWC,35.15047492915665,77.66882049937381,29.301532305036492,1.0819577679617112,6.623782941701512,2.386813352773887,3.5998747568568596,11.5,0,Root Rot Risk
Jan,Hydroponic,Celery,NFT,15.680318929544754,42.11513403810592,18.106207981101473,0.953112687723423,5.475299359461985,2.388903019114958,7.715991065615679,9.0,0,Nutrient Lockout
Sep,Hydroponic,Spinach,NFT,28.39327889377606,76.3580308293506,32.40484217105548,0.7590835479576182,6.913889296833209,2.229275375308344,2.512617869414465,10.5,0,Root Rot Risk
Feb,Microgreen,Mustard,Tray,23.57861562392711,48.99279235273958,26.653973028603172,1.3685514779162284,7.056663517641866,1.3074138771756112,4.478297896012646,16.8,0,Root Rot Risk
Jun,Microgreen,Mustard,Tray,40.632549547077836,16.863367183001763,35.897349184307245,6.463078582550135,5.885653335945695,1.4000254888574184,2.021861248179502,22.3,0,Root Rot Risk
Nov,Microgreen,Mustard,Tray,11.46954337687177,40.937523456561514,14.503309768882728,0.9827259146518592,6.065590434459469,0.9856138937623735,8.96536303693092,8.6,1,Optimal
May,Hydroponic,Pak Choi,DWC,43.181310910315936,18.709056791869635,38.27975181098976,7.173455896926048,7.390955404487626,2.3126125798844064,2.1461738765439144,18.8,0,Root Rot Risk
Apr,Microgreen,Broccoli,Tray,46.08277615424493,27.596376633768646,41.39152494322101,7.158594425688577,7.827525052830805,1.1949333624181904,1.9930575712683334,19.5,0,Root Rot Risk
May,Microgreen,Arugula,Tray,46.20915669594603,18.286078880210408,40.120793060575515,7.843874938589411,5.5340647037799755,1.2016874462812963,2.023037306121138,23.5,0,Root Rot Risk
May,Hydroponic,Pak Choi,DWC,43.39411915835836,17.540097358430266,38.7085800392633,7.34940020167607,7.456224867369686,2.2898383614914897,2.0130315832628396,18.8,0,Root Rot Risk
Sep,Microgreen,Basil (MG),Tray,31.752074025344392,89.39925356105545,26.305643111643697,0.35776491188622195,6.79170963402149,1.778910381636015,4.780633371448887,9.4,0,Root Rot Risk
Dec,Hydroponic,Basil (Hydro),NFT,13.181179269162325,42.80573752659917,15.609064643533799,0.8090632219791436,7.701454279766081,2.1349368009256207,8.503871960356042,11.5,0,Nutrient Lockout
Jul,Hydroponic,Mint,DWC,34.42878207760734,84.74989612845168,28.811991357646114,0.7557375079457019,6.455125058113558,2.220143677830178,4.08603305731153,8.2,0,Root Rot Risk
Apr,Microgreen,Cilantro,Tray,42.91047863129997,24.57048799234779,37.69850414844752,6.622205996292278,6.001037740896084,2.0190804636431166,2.2205556307222576,21.6,0,Root Rot Risk
Feb,Hydroponic,Cucumber,DWC,22.586511789884792,31.815397687855132,25.70898727571433,1.85230204391133,6.177336351212527,1.9098085081742628,4.96839058651296,16.4,1,Optimal
Mar,Hydroponic,Celery,NFT,25.282717692067212,39.721740287432816,28.089568736267246,2.05523396696077,5.743346574447399,1.479119101233831,3.9665567378789177,18.4,0,Root Rot Risk
Apr,Hydroponic,Mint,NFT,46.12237192631036,19.144506523160185,41.287901221210014,8.302748283263302,6.44212140313888,1.1939417230891214,2.0965295627853315,20.5,0,Root Rot Risk
Aug,Microgreen,Radish,Tray,32.4,92.9,27.4,0.35,7.5,0.8,4.4,12.8,0,Root Rot Risk
Aug,Hydroponic,Kale,DWC,31.3,91.7,26.3,0.38,7.0,0.8,4.8,12.1,0,Root Rot Risk
Feb,Microgreen,Mustard,Tray,29.46986323064206,47.627373821440024,26.108566533627794,2.4778607759147486,6.152701585986643,2.183783949928381,5.183312909038821,19.4,1,Optimal
Feb,Hydroponic,Bell Pepper,NFT,28.192308829161107,45.26321933167455,32.150918055308935,1.9926821429502188,6.214710696963861,1.7765043214723826,2.719153357366586,18.5,0,Root Rot Risk
Apr,Hydroponic,Cherry Tomato,NFT,46.455271819855625,18.411170091037402,41.2089358670922,8.52082956402883,5.892175223108131,1.6616842066749182,1.9490995267802549,23.9,0,Root Rot Risk
Aug,Hydroponic,Celery,DWC,32.08511815249287,85.22104781150018,27.438176202293224,0.4937915650459115,7.747924956302585,2.230073788886326,4.258768633926729,10.2,0,Root Rot Risk
Jun,Microgreen,Amaranth,Tray,43.291934578522266,25.288053056941227,38.93153682482856,6.945561192986542,5.446119133585569,1.582381918479739,2.0169414802507015,18.4,0,Root Rot Risk
Nov,Microgreen,Kohlrabi,Tray,9.8,52.7,12.8,0.57,5.9,1.6,9.5,7.5,1,Optimal
Apr,Hydroponic,Pak Choi,NFT,41.73777568246445,27.723929309734004,38.022032887455595,5.840493668353752,5.942273324101844,0.6943748263852135,2.0918102982880087,18.2,0,Root Rot Risk
Oct,Hydroponic,Basil (Hydro),DWC,26.401353832643014,41.49347637675768,29.43031203965498,2.0787175725223217,6.778468785483139,2.1306607149033834,3.6327552301564507,19.0,0,Root Rot Risk
Aug,Microgreen,Cilantro,Tray,28.2,73.0,31.2,1.03,7.4,1.7,3.1,14.7,0,Root Rot Risk
Nov,Hydroponic,Bell Pepper,DWC,19.995021697037608,39.285743182803095,23.433210243223453,1.3051945903445574,7.317963441660136,1.3111424218108338,6.103475266322194,5.9,0,Nutrient Lockout
Apr,Microgreen,Arugula,Tray,42.0,23.8,37.0,6.24,7.2,1.7,2.0,22.4,0,Root Rot Risk
May,Hydroponic,Celery,DWC,38.24331948783414,15.515688449594977,33.08749783046343,5.721987733529466,5.378664388131596,2.5292022407634844,2.4692619619017844,19.7,0,Root Rot Risk
Jan,Microgreen,Pea Shoots,Tray,18.986289095703583,43.25244283763779,21.581712183736578,1.226165221803456,5.460452555844946,1.4710487360772935,6.386794893406922,8.9,1,Optimal
Oct,Hydroponic,Kale,NFT,31.076608483802673,40.545842148643516,25.51587561174622,2.6240725665451756,5.982564304349835,1.1843088517649778,5.0770092731689465,18.6,0,VPD Stress
Aug,Microgreen,Kohlrabi,Tray,35.01681805331889,75.15367232253543,29.187686998601976,1.4596804436828952,7.019208214243959,1.4218367904403313,3.8404699580108272,10.0,0,Root Rot Risk
Jul,Hydroponic,Celery,NFT,27.91595821976435,81.4628053021187,30.71719885827514,0.6310893656884251,7.725943083226605,1.6273800957255402,3.1036946799693745,11.1,0,Root Rot Risk
Mar,Microgreen,Beetroot,Tray,22.2,33.2,25.2,1.79,6.0,0.9,5.2,19.3,1,Optimal
Sep,Hydroponic,Cherry Tomato,DWC,29.28402309557572,79.75642062787719,31.621096750939035,0.7990341047821233,7.257419648066404,1.651415477115554,2.71700576584791,12.6,0,Root Rot Risk
Oct,Hydroponic,Mint,DWC,24.765349174741587,43.28057528187691,27.948471456517957,1.571568566689347,7.650470518531126,1.116652919101843,4.197871844978961,17.6,0,Root Rot Risk
Aug,Microgreen,Pea Shoots,Tray,29.04028537771925,84.66145768609204,31.842030881969954,0.764377980784735,6.4332071026028075,1.866778854654018,2.53348451107656,12.1,0,Root Rot Risk
Nov,Hydroponic,Celery,NFT,12.503814446771225,59.273547573203636,16.673874742154176,0.40998861843496637,5.348094465879024,2.2055486045541026,8.254117184933156,10.0,0,Nutrient Lockout
Dec,Microgreen,Beetroot,Tray,11.603496757384333,43.68553538883036,14.098196935417798,0.647101931462243,5.738907291095393,0.6903749581911205,9.084388784372555,10.0,1,Optimal
Feb,Hydroponic,Pak Choi,DWC,24.97957519381561,45.76776503565975,28.98587423667206,1.782298005422246,7.0274950853396945,2.2503324141606535,3.8105153010413226,17.1,0,Root Rot Risk
Dec,Hydroponic,Bell Pepper,NFT,14.659554960614047,43.989438204443985,17.550043323459096,1.027203379180823,5.903280647088661,1.2935611597854566,7.968597406777681,7.8,1,Optimal
Sep,Hydroponic,Lettuce,DWC,34.888269967955154,78.41503867346503,29.719599363855014,1.3569391195811253,5.913705327645261,2.5185504700755916,3.917771917316339,10.2,0,Root Rot Risk
May,Hydroponic,Spinach,NFT,46.81877829494552,23.206486679157933,41.900712310502286,7.8689754371695875,7.391769668283433,2.090839448944649,2.109023754104319,18.9,0,Root Rot Risk
Dec,Hydroponic,Mint,DWC,18.44605501054034,49.03885133772709,21.60169957117379,1.2440451833761856,5.270865935239513,1.107874999971223,6.296795559960253,6.9,0,Nutrient Lockout
Sep,Microgreen,Arugula,Tray,32.26880639701729,92.47831027739939,26.72728168532585,0.2946706743609539,6.643448851725358,2.19823227491101,4.298420919661068,13.6,0,Root Rot Risk
Jan,Microgreen,Radish,Tray,11.058634951574934,53.01166739126698,14.359668404556544,0.8284680359259202,7.712266635358089,0.8731428306556671,8.909152453388346,11.2,0,Nutrient Lockout
Aug,Microgreen,Arugula,Tray,32.0,89.0,27.0,0.52,7.3,0.6,4.5,10.9,0,Root Rot Risk
Jan,Hydroponic,Pak Choi,DWC,14.526822732429695,44.73212209337095,16.938754766247776,0.9847816008264846,5.510982502937328,1.0486044299243993,8.122225357113145,9.6,1,Optimal
Sep,Hydroponic,Strawberry,NFT,29.50486275433095,69.88416070945713,32.52981869546305,1.0546176124106275,5.713300077639939,1.8650339547994947,2.6702682645335547,14.3,0,Root Rot Risk
Aug,Hydroponic,Kale,NFT,35.40520771781455,91.37648793564462,29.17479527828216,0.5184275448527219,6.37231555145376,1.7051363504048331,3.6343012980095084,9.4,0,Root Rot Risk
Apr,Hydroponic,Spinach,DWC,44.29074736050751,23.84781997389149,41.18003880364078,7.577424643697564,6.775187232567711,1.1102256787944333,1.9953014406410587,18.1,0,Root Rot Risk
Aug,Hydroponic,Cucumber,NFT,32.45030038110786,92.12610727002166,27.24756999217611,0.2416777273314162,5.392604085894637,0.49198868036938254,4.177659879272358,12.9,0,Root Rot Risk
Jan,Hydroponic,Basil (Hydro),DWC,17.449057854763154,39.537074074390205,20.56816655795121,1.2834966349433816,6.382760387049885,1.9588497178796276,6.874772411070525,11.8,1,Optimal
Jun,Hydroponic,Cherry Tomato,NFT,42.0,21.1,37.0,6.47,5.3,1.5,2.0,21.1,0,Root Rot Risk
Dec,Hydroponic,Basil (Hydro),NFT,16.714872480204257,50.324412261077654,21.191887034779604,1.0435287495062928,5.5301076243635405,0.8132560041115496,6.886747104645669,7.1,1,Optimal
Sep,Hydroponic,Pak Choi,NFT,32.89211573278137,89.54072428337666,28.696716898074634,0.3578190892794414,6.733969452687764,1.986740786716407,3.9569917112861477,12.3,0,Root Rot Risk
May,Hydroponic,Strawberry,DWC,35.53008840370996,16.017684459987482,30.746417064363463,4.809453901675474,6.721209473269189,2.40752389324323,3.3594244186099633,18.8,0,Root Rot Risk
Oct,Microgreen,Mustard,Tray,23.0,40.8,26.0,1.66,7.4,2.4,4.9,16.1,0,Nutrient Lockout
Jan,Microgreen,Cilantro,Tray,17.87489832602873,40.565830351788364,20.598071467645983,0.9754987759944282,6.690885043647198,1.0841312173521969,6.733386125453088,6.2,1,Optimal
Aug,Microgreen,Basil (MG),Tray,28.00821738827916,80.52286964888684,32.35493731237986,0.7019965583622941,6.925493898892217,2.4000952576543244,2.9661421774426797,14.0,0,Root Rot Risk
Mar,Hydroponic,Strawberry,DWC,22.129361937183862,39.85444599315459,25.470378063240705,1.719100686977129,5.19002982410903,1.1169803573994082,5.234484630866855,18.0,0,Nutrient Lockout
May,Microgreen,Sunflower,Tray,44.5,20.5,39.5,7.43,7.2,1.2,2.0,23.6,0,Root Rot Risk
Jun,Microgreen,Broccoli,Tray,44.687203260306525,18.158472084467277,39.95099240019698,7.781821865247653,6.212817432732108,2.311031186730612,1.9976510669727434,23.3,0,Root Rot Risk
Jun,Hydroponic,Kale,NFT,36.44717138823402,28.788197384769113,31.94245564075905,4.389648576192207,7.333977585339114,1.2169197201894992,2.920868927786637,21.6,0,Root Rot Risk
Apr,Microgreen,Pea Shoots,Tray,44.5276264518315,24.54782297034508,39.49373685937097,6.821889308582086,7.363988955477971,2.3787104387310127,2.003546741467544,21.4,0,Root Rot Risk
Jul,Microgreen,Kohlrabi,Tray,34.67513495869538,89.96846101097347,29.24786156256707,0.802395876641241,6.409860459721814,1.7754121127413485,3.7813772564290056,9.9,0,Root Rot Risk
Mar,Microgreen,Cilantro,Tray,22.870588944797262,50.397168217480115,25.658131719288964,1.3061690494005664,7.1349883607835345,1.3180553732296951,5.250943129202667,16.6,0,Nutrient Lockout
Jan,Microgreen,Beetroot,Tray,9.8,58.1,12.8,0.51,7.0,1.9,9.5,11.1,1,Optimal
Aug,Hydroponic,Kale,DWC,30.359514412484415,90.42770839577919,25.887122662870492,0.4951139501716443,7.0340074397843475,0.7925457961570411,4.816794411391297,12.1,0,Root Rot Risk
Jul,Microgreen,Beetroot,Tray,28.33976175426949,80.62433423684462,31.504543174277412,0.6155186137739324,5.74940521760236,2.146116664622811,2.8237144266664163,12.1,0,Root Rot Risk
Feb,Hydroponic,Strawberry,DWC,30.464023031809855,39.564540573594186,32.99040208504425,2.6154052165183175,7.5636671798921356,0.9768352758343183,2.381074864862609,17.9,0,Root Rot Risk
Dec,Hydroponic,Celery,NFT,15.015851552418656,50.619275895980046,18.063099266505134,0.7287514626120134,7.2497783178919075,2.1871354943444383,7.648125022408672,9.1,0,Nutrient Lockout
Apr,Hydroponic,Basil (Hydro),NFT,42.44930233587193,25.85131948657446,36.5450892555517,6.207109028142741,5.312964632790098,1.9187449677987036,1.9802719571947327,21.9,0,Root Rot Risk
Feb,Hydroponic,Basil (Hydro),NFT,30.392243994834946,44.34762212258339,25.952596453769093,2.327534767125216,7.606374235572464,1.7751582409045694,5.0593286133322675,14.5,0,Nutrient Lockout
Dec,Microgreen,Beetroot,Tray,10.5664491973983,43.78153774162439,13.648858598491481,0.7552146367553136,5.714090833834082,0.7007584807298981,8.894846652512772,10.0,1,Optimal
Jan,Hydroponic,Cucumber,DWC,8.153953721957759,52.77623279082705,11.028001015495972,0.7346070261876353,5.911277251953889,1.130333428651699,10.110829494132847,5.1,1,Optimal
Sep,Hydroponic,Spinach,DWC,28.211690030870873,83.50580617397917,32.069979762148975,0.5389459311227264,7.666509653951478,0.8389818155564137,2.468812998819519,11.1,0,Root Rot Risk
Apr,Microgreen,Broccoli,Tray,39.532367536044745,26.899145086442346,34.63732584284887,5.201690106398251,7.4041218613240405,1.627305525640917,1.9780272416048883,24.2,0,Root Rot Risk
Dec,Hydroponic,Kale,NFT,16.7,50.0,19.7,0.95,7.3,0.6,7.1,9.4,0,Nutrient Lockout
May,Hydroponic,Lettuce,NFT,48.22901106238824,25.88804005855389,42.53016345751368,8.24556438970689,7.481238059204352,2.039385852511731,2.154011125111532,23.2,0,Root Rot Risk
Apr,Microgreen,Cilantro,Tray,41.332497894090416,13.689382695154627,35.256064685057865,6.515274513405737,7.276241341133218,2.222803155161766,2.0286149762975123,23.2,0,Root Rot Risk
May,Hydroponic,Kale,DWC,37.71918394633193,20.275218714557056,32.828178801272514,5.4549194026831005,7.6539337693382405,1.261962129284079,2.4068554943069094,22.8,0,Root Rot Risk
Sep,Microgreen,Amaranth,Tray,29.112193805216773,88.78191410742608,31.997671295906116,0.5542578466408713,5.595922229980821,1.8100582978071964,2.6773266732474936,8.3,0,Root Rot Risk
Nov,Microgreen,Mustard,Tray,17.409597796454,53.30988540561205,20.28775024100658,0.8093007988925524,6.881698173325224,2.4298953512621586,6.858268643687956,11.2,1,Optimal
Jun,Microgreen,Beetroot,Tray,45.59184153450808,17.358706525112733,39.34563343916378,7.95187360583375,7.470945174868532,2.1969949918218017,2.019891713462691,20.3,0,Root Rot Risk
Sep,Hydroponic,Basil (Hydro),DWC,30.16881976805814,79.19164224951398,26.59030768012358,0.9159352349116968,7.333420306540122,1.113723079782403,5.009697877735505,12.9,0,Nutrient Lockout
May,Microgreen,Arugula,Tray,43.82468571519151,27.48708808676323,39.260789770077615,6.590914277764633,7.06196225426389,1.035847928334397,2.0940791706863373,21.5,0,Root Rot Risk
Feb,Microgreen,Radish,Tray,31.706993966413965,45.90128946922042,26.454650484713394,2.767345641292099,7.4359979030868235,1.5664947577925876,4.567440218435627,15.2,0,Root Rot Risk
Aug,Hydroponic,Cucumber,NFT,32.86260082745101,92.31783706494333,27.315164731599683,0.40648738551373254,5.307070938978037,0.49260696990289626,4.383787158419404,12.9,0,Root Rot Risk
Nov,Hydroponic,Cherry Tomato,DWC,17.025953001441625,60.978747348368564,19.14184133186417,0.5811545409428044,5.867202367935495,1.6160898510818065,6.945477045121407,7.6,1,Optimal
Jun,Microgreen,Basil (MG),Tray,44.384316576687944,16.500786639112814,38.99446347235354,7.331103882994483,5.821824453266735,2.1314927764471476,2.129798590644164,23.0,0,Root Rot Risk
Jan,Hydroponic,Bell Pepper,NFT,18.297233070114903,43.213056494774385,21.324546248613657,1.3595390936536125,6.839995998972166,0.5543698570781217,6.510154338743357,9.4,1,Optimal
Jun,Hydroponic,Kale,NFT,41.0,15.9,36.0,6.54,5.2,2.2,2.0,19.0,0,Root Rot Risk
Jan,Hydroponic,Lettuce,NFT,14.736761719244246,59.06196799222468,18.328468552025278,0.7986086818158726,7.783280476184706,1.9839085996916574,7.532068276393259,11.3,0,Nutrient Lockout
Dec,Hydroponic,Cucumber,DWC,9.045631490148713,40.829365034170635,11.841165153349008,0.6616532283225903,5.871406490102899,0.9718249578781757,9.916701847115082,5.2,1,Optimal
May,Microgreen,Mustard,Tray,36.518237033136174,24.545910123958024,30.99353757002369,4.685283381690422,5.570103460401069,0.6990204539916278,3.1849656319491415,21.9,0,Root Rot Risk
May,Hydroponic,Strawberry,DWC,45.02732803097767,20.506317502809924,38.970544352439674,7.146318250679886,6.317455840613433,2.382888410881392,1.9275457599780472,20.8,0,Root Rot Risk
Jan,Microgreen,Cilantro,Tray,12.29145619785172,58.61595220266131,15.17875100143481,0.3861696093816863,7.750231749810825,1.7377493636305352,8.607322916106302,5.1,0,Nutrient Lockout
Apr,Hydroponic,Spinach,DWC,41.44375188062563,22.252879587505195,36.377038556394254,6.238660123088797,6.409828072351666,0.8795846885575441,2.2388556550252545,18.6,0,Root Rot Risk
Jul,Hydroponic,Kale,NFT,32.12241072238252,78.04799383984908,27.14670364900442,1.050058577966571,5.538141531119565,1.5809750369605144,4.256561816070839,13.3,0,Root Rot Risk
Aug,Microgreen,Basil (MG),Tray,29.162756812741414,82.32052379545462,31.894092783222273,0.7207857663679516,5.4031123159261485,2.014608707810925,2.7110877179293853,12.9,0,Root Rot Risk
Jul,Hydroponic,Celery,NFT,30.705579317411356,69.49381221555446,25.99155200519058,1.255787107125935,6.594340740757888,1.056362579598559,4.901285170929098,11.9,0,Root Rot Risk
May,Microgreen,Cilantro,Tray,35.53480795762594,20.728010012772472,30.587901112651938,4.950230677329079,5.622746994322874,1.150936588832761,3.0675572105693143,21.1,0,Root Rot Risk
Dec,Microgreen,Amaranth,Tray,15.049303619099216,42.4917428207869,18.283713510458526,1.232630158018046,7.716202388438322,0.7779075042407972,7.729899539559715,6.2,0,Nutrient Lockout
Oct,Hydroponic,Cucumber,NFT,24.450054276446178,41.35701834450439,27.293622547450045,1.6191964655211306,5.302986327377058,2.417346318404189,4.56225305704142,18.8,0,Root Rot Risk
Dec,Microgreen,Pea Shoots,Tray,9.940190339335276,51.053701197550176,14.257602798190593,0.52173497355069,6.98850225649326,0.5258989207476148,9.086038431505061,10.0,1,Optimal
Jun,Microgreen,Amaranth,Tray,37.14364642196974,17.58227330368941,31.597114744052142,5.107177470053024,6.88886689076447,2.5021297869216492,2.795637463720761,19.3,0,Root Rot Risk
Mar,Microgreen,Sunflower,Tray,25.728907814210842,43.86539350025471,28.420594904863776,2.0653565448701454,6.918107818189342,1.3381930256230716,3.658476125271091,18.6,0,Root Rot Risk
May,Hydroponic,Mint,DWC,36.2,24.9,31.2,4.5,6.0,0.9,3.1,24.5,0,Root Rot Risk
Apr,Microgreen,Radish,Tray,41.02463562157574,30.17120591155257,35.70359711330776,5.458359095030044,6.171574583368137,1.1168864200019397,2.0517989006257835,23.7,0,Root Rot Risk
Sep,Microgreen,Amaranth,Tray,30.995594698896184,93.52334785941261,25.68608449712015,0.1294662648008569,6.090806538943245,2.108152872248181,5.042027998553608,9.1,0,Mold/Fungal Risk
Apr,Microgreen,Basil (MG),Tray,44.9,25.7,39.9,7.08,6.6,0.7,2.0,22.7,0,Root Rot Risk
Jun,Microgreen,Broccoli,Tray,38.46817649549322,20.567892838613748,33.754289423861415,5.271903952228886,5.58092669413237,0.6022187217816176,2.1384199703633104,22.9,0,Root Rot Risk
Feb,Microgreen,Sunflower,Tray,23.07083029519461,43.82562898709885,26.01101396058387,1.6392754020019173,5.663093887320265,1.5842034884494376,5.044614747657191,17.1,0,Root Rot Risk
